Version,LineCount,Threads,Run,TaskClock,Cycles,Instructions,CacheMisses,ContextSwitches,MinorFaults,MajorFaults,ElapsedTime,CPUUtilization,MaxRSS,MaxCharTime
V3,1000000,20,8,3524.00,8170360237,26942603591,50610250,0,421460,0,2.002393140,8.80,1699520,0.084980
V3,1000000,20,9,3591.16,8347287717,26937219301,50422333,0,421458,0,1.854357846,9.68,1699356,0.085065
V3,1000000,4,1,2758.79,6806396588,26863259963,53808642,0,419595,0,3.594712098,19.19,1704472,0.207679
V3,1000000,4,10,2651.13,6675259903,26865763096,53870503,0,419578,0,1.949345327,34.00,1704276,0.207102
V3,1000000,4,2,2643.16,6676655463,26865904212,53858324,0,419578,0,2.007874392,32.91,1704472,0.212660
V3,1000000,4,3,2760.94,6810836711,26862846050,53810686,0,419591,0,2.882476745,23.95,1704312,0.205618
V3,1000000,4,4,2628.12,6682066793,26865848983,53857791,0,419577,0,1.942940380,33.82,1704468,0.211154
V3,1000000,4,5,2750.25,6805289848,26862784865,53805467,0,419578,0,2.104904305,32.66,1704468,0.206451
V3,1000000,4,6,2642.60,6682296573,26865944251,53860325,0,419578,0,2.075519321,31.83,1704472,0.212565
V3,1000000,4,7,2748.34,6832655975,26865382607,53808318,0,419578,0,2.037731625,33.72,1704472,0.226022
V3,1000000,4,8,2633.12,6686036909,26865755112,53860042,0,419577,0,1.943627668,33.87,1704468,0.210584
V3,1000000,4,9,2707.50,6808299766,26863618943,53804687,0,419576,0,3.064979415,22.08,1704308,0.205854
V3,1000000,8,1,2840.96,6893697885,26882066902,53705707,0,420641,0,1.973465617,17.99,1708628,0.116432
V3,1000000,8,10,2773.79,6739992580,26885574994,53764910,0,420640,0,2.897715020,11.97,1708624,0.118266
V3,1000000,8,2,2770.93,6742201466,26886703284,53762834,0,420638,0,2.852959900,12.14,1708464,0.117612
V3,1000000,8,3,2832.03,6894054834,26882274267,53689104,0,420641,0,1.921433656,18.42,1708624,0.116902
V3,1000000,8,4,2752.32,6738151258,26885473854,53763837,0,420639,0,1.830785581,18.79,1708628,0.117000
V3,1000000,8,5,2843.45,6898701939,26885323250,53698883,0,420640,0,2.070437921,17.17,1708628,0.117342
V3,1000000,8,6,2752.32,6741952621,26885196868,53762662,0,420640,0,1.835029154,18.75,1708628,0.117125
V3,1000000,8,7,2841.98,6897979468,26882502943,53663336,0,420638,0,3.468771477,10.24,1708464,0.116459
V3,1000000,8,8,2759.08,6740265930,26884062494,53765129,0,420640,0,1.902313443,18.13,1708628,0.118084
V3,1000000,8,9,2776.94,6725925604,26883193941,53839834,0,420638,0,2.172642589,15.98,1708464,0.114921
V3,100000,1,1,272.22,695665814,2682635746,5268648,0,42531,0,0.272877642,99.76,171680,0.083896
V3,100000,1,10,272.57,694848610,2682635689,5353560,0,42473,0,0.273251918,99.75,173624,0.083605
V3,100000,1,2,274.23,697470074,2682635821,5355264,0,42530,0,0.274904860,99.75,171680,0.083965
V3,100000,1,3,264.49,677097577,2682635739,5313635,0,42529,0,0.265349897,99.68,171520,0.080999
V3,100000,1,4,272.57,693645105,2682635575,5354471,0,42373,0,0.273286382,99.74,173072,0.083763
V3,100000,1,5,262.56,672120066,2682635747,5358949,0,42532,0,0.263364123,99.69,171520,0.080071
V3,100000,1,6,273.42,699530928,2682635840,5357496,0,42531,0,0.274294946,99.68,171520,0.083853
V3,100000,1,7,262.53,672613444,2682635662,5359301,0,42471,0,0.263341168,99.69,173624,0.079887
V3,100000,1,8,272.34,693830262,2682635665,5350780,0,42470,0,0.273145968,99.70,173460,0.083399
V3,100000,1,9,265.71,676480308,2682635671,5358391,0,42472,0,0.266581769,99.67,173624,0.080172
V3,100000,16,1,348.85,784996428,2727743200,5319175,0,42566,0,0.191664552,11.38,170240,0.007887
V3,100000,16,10,336.54,773270347,2728369828,5343953,0,42566,0,0.180251876,11.67,170560,0.007841
V3,100000,16,2,339.77,783373978,2730156169,5340510,0,42566,0,0.182483663,11.64,170560,0.008012
V3,100000,16,3,337.85,776962841,2730094539,5338123,0,42564,0,0.180203637,11.72,170240,0.008051
V3,100000,16,4,335.76,773586797,2728385256,5343291,0,42565,0,0.179689112,11.68,170400,0.007868
V3,100000,16,5,348.65,797868685,2727611498,5297423,0,42566,0,0.187232266,11.64,170560,0.008244
V3,100000,16,6,339.96,780905170,2729233261,5341662,0,42565,0,0.183134520,11.60,170400,0.007895
V3,100000,16,7,356.39,820751697,2726954099,5248370,0,42566,0,0.186869291,11.92,170560,0.008806
V3,100000,16,8,336.37,773501875,2728762579,5349857,0,42566,0,0.179977408,11.68,170560,0.007892
V3,100000,16,9,355.56,817152395,2728115384,5252649,0,42564,0,0.190214721,11.68,170560,0.008526
V3,100000,2,1,268.07,686954865,2687396738,5358583,0,42534,0,0.219955314,60.94,171520,0.042482
V3,100000,2,10,299.19,696828165,2686831598,5354507,0,42534,0,0.250371863,59.75,171520,0.042114
V3,100000,2,2,276.26,700998350,2686182949,5352027,0,42535,0,0.227645096,60.68,171680,0.041832
V3,100000,2,3,265.17,681292605,2687353957,5359952,0,42534,0,0.216903617,61.13,171680,0.041753
V3,100000,2,4,265.77,680945133,2687184543,5360095,0,42534,0,0.218074079,60.94,171520,0.041401
V3,100000,2,5,268.74,689788338,2687329695,5356616,0,42535,0,0.220123196,61.04,171680,0.041799
V3,100000,2,6,273.22,696928733,2685942327,5352183,0,42534,0,0.225066376,60.70,171680,0.041652
V3,100000,2,7,268.93,684598604,2687695794,5357724,0,42533,0,0.220240437,61.05,171520,0.042555
V3,100000,2,8,274.00,698361015,2686889358,5352836,0,42534,0,0.225053975,60.87,171680,0.042230
V3,100000,2,9,270.46,692312044,2687311949,5356780,0,42534,0,0.222029337,60.91,171520,0.042412
V3,100000,20,1,395.49,909834240,2745212176,5125172,0,42582,0,0.186109172,10.63,170400,0.008830
V3,100000,20,10,393.94,901765032,2746453979,5154100,0,42582,0,0.190985203,10.31,170560,0.008511
V3,100000,20,2,406.83,909546356,2747826459,5159442,0,42583,0,0.201609792,10.09,170400,0.008795
V3,100000,20,3,366.51,840911010,2745600455,5242521,0,42583,0,0.182225388,10.06,170400,0.007434
V3,100000,20,4,364.17,834694879,2745778607,5254503,0,42583,0,0.179654098,10.14,170560,0.007408
V3,100000,20,5,393.51,905893203,2744173337,5139782,0,42582,0,0.189057969,10.41,170400,0.008544
V3,100000,20,6,364.82,839269040,2745184653,5253693,0,42584,0,0.181263349,10.06,170560,0.007372
V3,100000,20,7,377.67,866444200,2742071894,5185737,0,42582,0,0.185375222,10.19,170400,0.007819
V3,100000,20,8,387.65,891653096,2742583354,5150954,0,42583,0,0.186870740,10.37,170560,0.008348
V3,100000,20,9,365.17,838552468,2746633865,5254583,0,42581,0,0.180272915,10.13,170400,0.007463
V3,100000,4,1,275.30,689429479,2690614043,5363838,0,42542,0,0.197208480,34.90,171680,0.021564
V3,100000,4,10,277.17,703171042,2694834825,5353048,0,42540,0,0.197977897,35.00,171680,0.022057
V3,100000,4,2,282.68,701061201,2692346814,5354946,0,42541,0,0.201860911,35.01,171520,0.022509
V3,100000,4,3,277.15,702665968,2694542149,5353449,0,42541,0,0.198522928,34.90,171680,0.021731
V3,100000,4,4,280.22,707466188,2693764700,5353979,0,42541,0,0.201846037,34.71,171520,0.021755
V3,100000,4,5,273.89,696618853,2695046880,5360384,0,42541,0,0.195078777,35.10,171520,0.021874
V3,100000,4,6,284.30,713773844,2693342641,5355031,0,42541,0,0.205974113,34.51,171520,0.021763
V3,100000,4,7,280.63,706624236,2692848121,5354306,0,42540,0,0.202907544,34.58,171520,0.021541
V3,100000,4,8,272.46,694771206,2694660899,5362162,0,42540,0,0.194595192,35.00,171520,0.021495
V3,100000,4,9,279.31,701280551,2691662345,5354662,0,42540,0,0.201186644,34.71,171680,0.021744
V3,100000,8,1,297.54,722302679,2706343862,5362111,0,42549,0,0.185992864,20.00,171520,0.012559
V3,100000,8,10,314.20,726766192,2702553761,5360944,0,42548,0,0.195442077,20.10,171520,0.013482
V3,100000,8,2,296.79,725559373,2707850771,5361889,0,42550,0,0.185231921,20.03,171520,0.012611
V3,100000,8,3,302.02,735557893,2704136228,5359703,0,42548,0,0.193108420,19.55,171680,0.012398
V3,100000,8,4,299.40,724613546,2708666743,5367259,0,42548,0,0.186576386,20.06,171680,0.012687
V3,100000,8,5,303.49,732078153,2703060693,5355411,0,42549,0,0.194126491,19.54,171680,0.012456
V3,100000,8,6,296.92,726758743,2706361490,5361036,0,42548,0,0.186479113,19.90,171680,0.012380
V3,100000,8,7,304.19,731554081,2706243526,5344604,0,42548,0,0.191909398,19.81,171520,0.012816
V3,100000,8,8,295.03,722229593,2707874882,5369457,0,42548,0,0.184244512,20.02,171520,0.012571
V3,100000,8,9,303.93,736621511,2704408007,5361058,0,42549,0,0.194776914,19.51,171680,0.012505
V3,10000,1,1,29.45,67860709,265912412,317975,0,4276,0,0.030072159,97.93,18560,0.008117
V3,10000,1,10,27.55,66521940,265912369,228419,0,4273,0,0.028304346,97.33,18560,0.007780
V3,10000,1,2,28.37,66857624,265912344,314058,0,4274,0,0.028983083,97.88,18560,0.007857
V3,10000,1,3,29.50,67895036,265912348,267988,0,4276,0,0.030005428,98.32,18560,0.008115
V3,10000,1,4,27.67,66331082,265912345,242526,0,4275,0,0.028284927,97.83,18560,0.007839
V3,10000,1,5,28.42,65820704,265912424,202597,0,4276,0,0.029190881,97.36,18560,0.007845
V3,10000,1,6,27.82,65936421,265912344,205432,0,4274,0,0.028538035,97.48,18560,0.007672
V3,10000,1,7,29.63,69400847,265912353,296927,0,4275,0,0.030224397,98.03,18560,0.008182
V3,10000,1,8,27.85,66885068,265912338,240584,0,4273,0,0.028513167,97.67,18560,0.007802
V3,10000,1,9,30.21,67780036,265912346,262325,0,4274,0,0.030799310,98.09,18560,0.008186
V3,10000,16,1,52.38,106348502,284023500,234598,0,4324,0,0.023715605,13.80,18560,0.001584
V3,10000,16,10,50.79,108108975,285222470,258264,0,4326,0,0.021192624,14.98,18560,0.001590
V3,10000,16,2,52.41,111304805,286494667,265809,0,4324,0,0.021271128,15.40,18560,0.001702
V3,10000,16,3,51.85,109664350,285567836,243546,0,4326,0,0.022324340,14.52,18560,0.001736
V3,10000,16,4,51.28,106461124,284536662,239040,0,4326,0,0.022226618,14.42,18560,0.001624
V3,10000,16,5,52.16,110496540,286035298,254720,0,4325,0,0.022068009,14.77,18560,0.001755
V3,10000,16,6,50.00,107253888,285156731,246193,0,4326,0,0.020949850,14.92,18560,0.001640
V3,10000,16,7,55.81,116136156,287910055,275325,0,4326,0,0.023482054,14.85,18560,0.001852
V3,10000,16,8,52.95,114249739,287556779,264560,0,4324,0,0.021339134,15.51,18560,0.001773
V3,10000,16,9,53.32,110944805,286136883,277825,0,4324,0,0.023332235,14.28,18560,0.001737
V3,10000,2,1,31.10,70242940,267354060,254415,0,4275,0,0.026318678,59.08,18560,0.004358
V3,10000,2,10,29.76,69178618,267202613,281674,0,4276,0,0.024959471,59.62,18560,0.004426
V3,10000,2,2,29.48,69018701,267176104,281856,0,4277,0,0.024711771,59.65,18560,0.004300
V3,10000,2,3,31.62,70160325,267428382,281513,0,4277,0,0.026533957,59.58,18560,0.004435
V3,10000,2,4,28.86,68316392,267077140,261058,0,4276,0,0.024122098,59.82,18560,0.004383
V3,10000,2,5,29.99,69430420,267140183,273395,0,4275,0,0.025422292,58.98,18560,0.004195
V3,10000,2,6,29.40,71070288,267249709,289553,0,4274,0,0.024562362,59.85,18560,0.004448
V3,10000,2,7,31.51,70469923,266850707,291891,0,4276,0,0.026793186,58.80,18560,0.004332
V3,10000,2,8,29.13,68671829,266969831,227210,0,4277,0,0.024435235,59.61,18560,0.004225
V3,10000,2,9,30.34,70382806,267420064,239177,0,4274,0,0.025681640,59.07,18560,0.004289
V3,10000,20,1,58.52,123007686,292050920,228063,0,4346,0,0.022096496,13.24,18720,0.001740
V3,10000,20,10,59.07,123830497,292743717,265093,0,4344,0,0.022461383,13.15,18720,0.001691
V3,10000,20,2,60.14,123636809,292579623,229789,0,4344,0,0.023867659,12.60,18720,0.001749
V3,10000,20,3,57.09,122400597,292182214,269508,0,4345,0,0.021371827,13.36,18720,0.001658
V3,10000,20,4,59.14,122001408,291761016,269122,0,4344,0,0.023039348,12.83,18720,0.001646
V3,10000,20,5,56.84,118189556,290113972,210272,0,4343,0,0.022724317,12.51,18720,0.001649
V3,10000,20,6,62.56,133667703,296618259,275898,0,4345,0,0.021521672,14.53,18720,0.001898
V3,10000,20,7,64.29,132711729,296030699,272453,0,4344,0,0.024381940,13.18,18720,0.001960
V3,10000,20,8,59.61,126264848,293463669,285069,0,4344,0,0.021834912,13.65,18720,0.001796
V3,10000,20,9,60.49,125517869,292944273,266548,0,4345,0,0.023723203,12.75,18720,0.001681
V3,10000,4,1,33.48,74409187,269425681,237417,0,4283,0,0.024137991,34.68,18560,0.002499
V3,10000,4,10,31.13,73240236,269045286,262715,0,4283,0,0.022503324,34.58,18560,0.002402
V3,10000,4,2,31.26,74157732,269608630,243894,0,4282,0,0.021963654,35.58,18560,0.002570
V3,10000,4,3,32.21,74196149,269182318,261382,0,4282,0,0.023242343,34.65,18560,0.002432
V3,10000,4,4,32.34,73108324,268854926,217227,0,4283,0,0.023290724,34.71,18560,0.002458
V3,10000,4,5,30.73,72635866,269100834,239421,0,4282,0,0.021841215,35.17,18560,0.002480
V3,10000,4,6,33.08,76282306,269394914,282707,0,4281,0,0.023687800,34.91,18240,0.002565
V3,10000,4,7,33.44,74734877,269191887,194140,0,4283,0,0.023726075,35.24,18560,0.002566
V3,10000,4,8,33.17,74680772,269554338,270293,0,4283,0,0.023443786,35.37,18560,0.002579
V3,10000,4,9,33.08,73382554,268844384,260387,0,4281,0,0.023798173,34.75,18560,0.002469
V3,10000,8,1,37.21,82833915,273591151,228593,0,4297,0,0.021744421,21.39,18560,0.001698
V3,10000,8,10,36.86,85746099,274263788,263949,0,4295,0,0.021422014,21.51,18560,0.001751
V3,10000,8,2,37.93,83123911,273449721,260718,0,4295,0,0.023349504,20.31,18560,0.001593
V3,10000,8,3,36.97,85152498,273935370,282457,0,4294,0,0.021381329,21.61,18560,0.001761
V3,10000,8,4,38.70,86167986,274030482,273460,0,4295,0,0.022681988,21.33,18560,0.001764
V3,10000,8,5,38.16,84836464,273976578,201465,0,4296,0,0.022740416,20.98,18560,0.001694
V3,10000,8,6,38.27,84833412,274102388,186017,0,4296,0,0.022382801,21.37,18560,0.001702
V3,10000,8,7,39.42,85670010,274616294,192371,0,4295,0,0.023695370,20.80,18560,0.001770
V3,10000,8,8,37.40,85487060,274241666,284671,0,4295,0,0.021267005,21.98,18560,0.001723
V3,10000,8,9,38.06,85829578,273856265,269275,0,4296,0,0.022709991,20.95,18560,0.001688
V3,1000,1,1,4.86,6844557,25966662,26326,0,474,0,0.009046912,53.72,10880,0.001313
V3,1000,1,10,4.23,6640177,25966511,7865,0,477,0,0.004885098,86.59,11040,0.000878
V3,1000,1,2,4.18,6938114,25966428,26267,0,474,0,0.005273123,79.27,10880,0.000778
V3,1000,1,3,4.79,6803655,25966447,18265,0,477,0,0.005784397,82.81,11040,0.000895
V3,1000,1,4,4.59,6762773,25966426,14734,0,475,0,0.005996040,76.55,11040,0.000945
V3,1000,1,5,4.55,6602336,25966681,2868,0,477,0,0.005237854,86.87,10880,0.001004
V3,1000,1,6,4.08,6666863,25966441,6459,0,476,0,0.004868690,83.80,11200,0.000814
V3,1000,1,7,4.11,6606643,25966440,4095,0,474,0,0.004619578,88.97,10880,0.000817
V3,1000,1,8,4.21,6599323,25966443,1693,0,475,0,0.004913519,85.68,10880,0.000809
V3,1000,1,9,3.93,6593126,25966436,760,0,474,0,0.004550304,86.37,11040,0.000770
V3,1000,16,1,17.74,31460908,37300959,4261,0,513,0,0.005539018,20.02,11040,0.001047
V3,1000,16,10,15.74,29270408,36398199,2939,0,512,0,0.004811655,20.45,10880,0.000899
V3,1000,16,2,17.90,32593980,37893302,3894,0,513,0,0.005218169,21.44,11040,0.001112
V3,1000,16,3,16.46,29438077,36340518,2908,0,512,0,0.005038146,20.42,11200,0.001043
V3,1000,16,4,16.22,27904425,35687917,4074,0,511,0,0.004949679,20.48,11040,0.000937
V3,1000,16,5,16.42,29744838,36565979,4224,0,512,0,0.005169020,19.85,11040,0.000997
V3,1000,16,6,16.39,29833415,36666713,3406,0,512,0,0.005216127,19.64,10880,0.000908
V3,1000,16,7,15.26,27205301,35351392,3059,0,512,0,0.004983960,19.14,11200,0.000887
V3,1000,16,8,16.05,28512332,36017978,5665,0,512,0,0.005253438,19.09,11040,0.000984
V3,1000,16,9,15.51,27953921,35775589,3508,0,511,0,0.005085073,19.06,11040,0.000879
V3,1000,2,1,4.59,7133900,26190891,4260,0,480,0,0.004666300,49.18,11040,0.000483
V3,1000,2,10,5.40,8159654,26597812,3174,0,478,0,0.005245339,51.47,10880,0.000712
V3,1000,2,2,5.06,7419957,26334553,3032,0,480,0,0.004951746,51.09,10880,0.000576
V3,1000,2,3,4.41,7272672,26221981,3730,0,479,0,0.004385548,50.28,11040,0.000544
V3,1000,2,4,4.87,7556173,26403228,3184,0,480,0,0.004756045,51.20,11040,0.000608
V3,1000,2,5,4.23,7490541,26308770,3243,0,479,0,0.004190101,50.48,10880,0.000512
V3,1000,2,6,5.08,8064133,26511589,6546,0,480,0,0.004809087,52.82,11040,0.000715
V3,1000,2,7,4.27,7588415,26326012,3218,0,480,0,0.004338867,49.21,10880,0.000491
V3,1000,2,8,4.68,7808314,26393455,6950,0,481,0,0.004478201,52.25,11040,0.000573
V3,1000,2,9,4.85,7528360,26319361,4108,0,480,0,0.004832598,50.18,10880,0.000580
V3,1000,20,1,19.64,36880031,39943443,3163,0,521,0,0.004727213,20.77,11040,0.001052
V3,1000,20,10,21.66,40748208,41695813,3021,0,522,0,0.005300144,20.43,11040,0.001156
V3,1000,20,2,18.82,34390607,38798771,3838,0,522,0,0.005131646,18.34,11200,0.000985
V3,1000,20,3,19.07,35789570,39438985,3087,0,522,0,0.004985870,19.12,11040,0.001034
V3,1000,20,4,18.66,35027164,39085414,3118,0,521,0,0.005036900,18.52,11040,0.000955
V3,1000,20,5,24.60,45126041,43558603,3231,0,520,0,0.005340834,23.03,10880,0.001366
V3,1000,20,6,23.06,42265973,42271337,4138,0,521,0,0.005637623,20.45,10880,0.001254
V3,1000,20,7,22.98,42364985,42429670,3205,0,522,0,0.005424983,21.18,11040,0.001292
V3,1000,20,8,21.39,40870686,41690392,5192,0,521,0,0.005128927,20.85,10880,0.001188
V3,1000,20,9,20.22,36751197,39751661,3852,0,522,0,0.005371129,18.82,11040,0.001030
V3,1000,4,1,5.24,8895712,26954771,2440,0,484,0,0.004432159,29.56,11040,0.000411
V3,1000,4,10,5.71,9174634,27091519,2711,0,483,0,0.004507256,31.67,10880,0.000486
V3,1000,4,2,5.55,8863000,26973216,2796,0,484,0,0.004594152,30.20,11040,0.000444
V3,1000,4,3,5.18,9222404,27108788,2371,0,482,0,0.004204970,30.80,11200,0.000469
V3,1000,4,4,5.35,9097059,27075006,3296,0,482,0,0.004186757,31.95,10880,0.000459
V3,1000,4,5,5.94,9315828,27166015,2145,0,483,0,0.004730331,31.39,10880,0.000498
V3,1000,4,6,5.25,8835822,26933562,2298,0,483,0,0.004294206,30.56,11040,0.000427
V3,1000,4,7,5.59,9015621,27033561,2067,0,482,0,0.004252001,32.87,11040,0.000446
V3,1000,4,8,5.67,9175487,27104974,5619,0,486,0,0.004724890,30.00,11200,0.000413
V3,1000,4,9,5.05,8824054,26933010,2276,0,484,0,0.004082780,30.92,11040,0.000382
V3,1000,8,1,7.91,13714719,29181176,3362,0,496,0,0.004439560,22.27,11040,0.000590
V3,1000,8,10,8.63,15169490,29775097,3060,0,495,0,0.004427838,24.36,11040,0.000655
V3,1000,8,2,7.65,12951064,28852980,3864,0,495,0,0.004559285,20.97,11040,0.000500
V3,1000,8,3,7.95,13527821,29106906,2723,0,494,0,0.004525381,21.96,11040,0.000569
V3,1000,8,4,8.01,12861783,28830345,3961,0,495,0,0.004680828,21.39,11040,0.000518
V3,1000,8,5,8.24,13425739,28972882,3189,0,494,0,0.004623991,22.28,11040,0.000518
V3,1000,8,6,8.00,13491695,29057678,3569,0,496,0,0.004550084,21.98,11200,0.000503
V3,1000,8,7,7.81,13150885,28897099,3062,0,496,0,0.004420415,22.09,11040,0.000526
V3,1000,8,8,7.52,12944077,28870892,3975,0,496,0,0.004637379,20.27,10880,0.000437
V3,1000,8,9,9.67,16038489,30186117,3404,0,496,0,0.005292182,22.84,10880,0.000615
